EnterpriseID,LAST,FIRST,MIDDLE,SUFFIX,DOB,GENDER,SSN,ADDRESS1,ADDRESS2,ZIP,MOTHERS_MAIDEN_NAME,MRN,CITY,STATE,PHONE,PHONE2,EMAIL,ALIAS,LINK_ID
19442265,Canty,Deja Levane,,,2010-06-11,female,999-93-1593,1222 Lanyon Ln,,80503-3641,Sofia Kilback,12fd8cff-51df-4675-82a7-33cd67625593,Longmont,Colorado,,,,Deja Levane Canty,104916
19440426,Helten,Renee Angelika,,,2009-10-08,female,999-96-4196,3728 Deer Valley Dr,,80104-3325,Elisha Huel,91a18ec0-d8e9-449d-b476-1257d771f1f8,Castle Rock,Colorado,,,,Renee Angelika Helten,104303
19440540,Kroll,Dylan Max,,,2010-10-09,male,999-64-5049,122 S Joliet Cir APT 306,,80012-1079,Geri Bednar,41b20208-fba1-42b1-9a29-179cd9da6b2b,Aurora,Colorado,,,,Dylan Max Kroll,104341
19440384,Brandt,Mariah Regina,,,2009-11-11,female,999-85-6347,32172 Lodgepole Dr,,80439-6629,Jana Blick,c3775a2e-c35d-4c52-ae31-ceb1bc482567,Evergreen,Colorado,,,,Mariah Regina Brandt,104289
19438748,Campwell,Sam Z@ch,,,2012-09-10,male,999-80-1226,17082 E 19th Pl,,80011-4911,Val Franecki,8181fcbf-b893-44c0-a2bd-d0c3828c4199,Aurora,Colorado,,,,Sam Z@ch Campwell,100624
19441959,Fling,Miranda Kay,,,2012-08-08,female,999-43-1971,10415 Kicking Horse Dr,,80125-7960,Rachael Mann,bc39f5bc-6e13-4f8a-bae1-0742393a3755,Littleton,Colorado,,,,Miranda Kay Fling,104814
19439234,Darling,Ashley Joy,,,2011-04-12,female,999-58-1886,9758 Laredo St Unit 14B,,80219-3518,Gertie Dickens,3a9b942c-3ddd-4449-835a-2c2a60d909f0,Commerce City,Colorado,,,,Ashley Joy Darling,103953
19443072,Perez,Jesus Osvaldo,,,2012-11-22,male,999-36-9828,8037 Sherman Way,,80221-4577,Vernell Mueller,f234a98c-d5fb-460b-8a65-f387451df3ae,Denver,Colorado,,,,Jesus Osvaldo Perez-Orozco,105185
19437768,Dumaine,Elita Catherine,,,2010-05-23,female,999-26-8474,6993 E Heritage Pl S,,80111.0,Keiko Collins,72ec944b-9319-4104-a74e-4008075a4343,Centennial,Colorado,,,,Elita Catherine Dumaine,100136
19443759,Knight,Sarah Madge,,,2010-09-17,female,999-10-6287,392 Cade St,,80601-4671,Jaymie Bergnaum,2653f11b-0140-4fe3-b62a-41fb1aed2631,Brighton,Colorado,,,,Sarah Madge Knight,105414
19439028,Vankooten,Dr Ellemiek,,,2014-02-24,female,999-58-5781,57 Lansing St,,80010-4606,Deloise Volkman,606357b6-f88c-48ef-b8bc-96421d99fb43,Aurora,Colorado,,,,Dr Ellemiek Vankooten,100755
19439363,Rodriguez,Cesar Robrigo,,,2016-04-11,male,999-30-3728,5390 S Santa Fe Dr,,80120-1137,Thresa Schaden,2ce2abb3-c890-454e-a306-eb7c5b48cd37,Littleton,Colorado,,,,Cesar Robrigo Rodriguez-Marcias,104001
19441167,Wanless,Daisy Jenny,,,2012-09-25,female,999-97-2111,1670 Ensenada Way,,80011-5332,Salley Zieme,ff69bf97-89c1-423e-8b43-2d93b9a5e2e0,Aurora,Colorado,,,,Daisy Jenny Wanless,104550
19440282,Nelsen,Lauren Elva,,,2012-09-02,female,999-94-2760,1112 Larch Ct,,80020-3456,Antonia King,cd6d3cf3-015d-44f0-b471-88b8eaa5cb64,Broomfield,Colorado,,,,Lauren Elva Nelsen,104255
19439897,Chavez,Brian Florencio,,,2013-02-09,male,999-35-4045,742 Countrybriar Ln,,80129-1840,Justa Kilback,9e11318c-99d0-45d2-8482-5a9fa349513b,Hghlnds Ranch,Colorado,,,,Brian Florencio Chavez,100779
19439049,Zink,Andrew Salem,,,2012-05-01,male,999-98-7941,3704   S_Hudson,,80237-1049,Vennie Cormier,63b13ad5-bbc8-48bc-89cf-07054f04e137,Denver,Colorado,,,,Andrew Salem Zink,100765
19438092,Gutierrez,Fernando,,,2011-08-15,male,999-95-3382,15520 E Center Ave. D203,,80017-6661,Glennis Murphy,c2d17c12-815a-45f6-90d5-fd4f2d75e5a9,Aurora,Colorado,,,,Fernando Gutierrez,100298
19437799,B,E E,,,2014-12-01,male,999-76-2781,18767 E Whitaker Cir,,80015-3258,Agueda Nikolaus,4216f13f-8200-4e05-99b8-0398d2f84f74,Aurora,Colorado,,,,E E B,100151
19439561,Dixon,Jordan Silvester,,,2005-12-01,male,999-50-5529,3685  Ames St   APT 1,,80212-7000,Raylene Windler,941f777b-e0f6-4dd6-ad90-61f8a2050217,Wheat Ridge,Colorado,,,,Jordan Silvester Dixon,104079
19442973,Velasquez,Jose Aznar,,,2014-05-24,male,999-29-7039,9400 Rose Ct,,80229-3737,Teresa Lozano,110cfed2-c9fb-4539-8f8a-9ac2266cbb67,Thornton,Colorado,,,,Jose Aznar Velasquez,105152
19441680,Sidwell,Benjamin Ginger,,,2009-10-07,male,999-68-7550,12275 Claude Ct UNIT 1314,,80241-3365,Oretha Wiza,eada151f-2afa-4473-82b0-f4787a4085f8,Northglenn,Colorado,,,,Benjamin Ginger Sidwell,104721
19443858,Abram,Melinda Mirren,,,2014-11-08,female,999-30-5287,2535 Sunset Dr APT 315,,80501-7532,Veronika Lesch,69b89ece-421b-4227-9aa4-0735a431e3e3,Longmont,Colorado,,,,Melinda Mirren Abram,105447
19438920,Pharis,Kelsey Jana,,,2012-02-25,female,999-25-1349,2800B South Sundown Ln ,,80303-1741,Lavina Thompson,71bc5286-a071-4cf0-9469-75bc960fcce8,Boulder,Colorado,,,,Kelsey Jana Pharis,100706
19438398,Lynch,Keegan Anluan,,,2009-05-14,male,999-87-3878,16981 Harvard Ave,,80013.0,Alfreda Vandervort,f3343140-4692-444c-8798-9843954b75fa,Aurora,Colorado,,,,Keegan Anluan Lynch,100451
19443540,Ortiz,Alonso Christopher,,,2013-06-11,male,999-38-3097,1547 Sand Wedge Way,,80104-3705,Keira Altenwerth,3bd7dcb5-88fe-4d45-a052-bdd3a612ee12,Castle Rock,Colorado,,,,Alonso Christopher Ortiz,105341
19440042,Babineau,Connor Austin,,,2014-01-28,male,999-53-6363,2898 Aurora Ave APT 23,,80303-2228,Earleen Douglas,9769475f-e043-4843-b553-320d0de78481,Boulder,Colorado,,,,Connor Austin Babineau,104175
19438086,Hernandez,Angelo,,,2014-04-26,male,999-79-5076,972  Oakwood Ln,,80126-3592,Tamiko Hirthe,bae81c27-c8e8-4c92-8158-b8db4ab6697f,Hghlnds Ranch,Colorado,,,,Angelo Hernandez,100295
19440690,Guckenberger,James Rudolf,,,2014-04-28,male,999-42-7814,10001 Alcott St,,80260-6141,Zada Beier,82604549-80ac-432d-ac93-547a2542d728,Denver,Colorado,,,,James Rudolf Guckenberger,104391
19441686,Wilson,David Samuel,,,2011-11-11,male,999-84-2574,10740 Southhaven Cir,,80126-7547,Norma Blick,24f4901b-ee07-4fa0-abf9-bd022863f558,Hghlnds Ranch,Colorado,,,,David Samuel Wilson,104723
19439361,Mendez,Javier,,,2013-11-26,male,999-10-4290,1408   West-Lashley   St,,80504-2922,Guillermina Fay,64528dde-ece4-4741-ad7a-104937008f63,Longmont,Colorado,,,,Javier Mendez,104000
19441230,Hawkins,Carter Ashley,,,2012-08-30,male,999-58-5666,301 E 82nd Dr,,80229-5828,Lannie Bogan,fddc1006-ce7f-4db7-8268-413d13ae579f,Thornton,Colorado,,,,Carter Ashley Hawkins,104571
19442943,Quintana,Zachary Ángel,,,2010-02-18,male,999-59-8195,9613 W David Pl,,80128-5108,Chantelle Mertz,6741fd43-7dc7-4639-9a32-fef5431a03a9,Littleton,Colorado,,,,Zachary Ángel Quintana,105142
19439936,Plata,Emily Garbiñe,,,2010-07-26,female,999-25-5841,1701 W Campus Rd,,80222-7207,Hannah Reilly,e38c932e-f4ea-4818-af00-73aa4bb44e54,Denver,Colorado,,,,Emily Garbiñe Plata,100792
19436342,Seymore,Eniia Nigel,,,2011-02-05,male,999-13-6738,3820 Jebel St,,80249-8113,Melia Mayert,fa0bc4a8-f2da-49e7-900d-5bcfc02979b2,Denver,Colorado,,,,Eniia Nigel Seymore,100003
19438208,Simoes,Miranda Júlia,,,2009-06-22,female,999-83-1908,4903 Bow Mar Dr,,80123-3751,Sanda Keebler,0e0dd649-e39a-444a-9377-39f10d2d1b27,Littleton,Colorado,,,,Miranda Júlia Simoes,100356
19442727,Real,Roberto Joaquín,,,2012-09-04,male,999-36-5240,2305 13th St APT 4,,80304-4125,Carey Schneider,8cdcf128-fac4-418d-87e3-bd49085b60fb,Boulder,Colorado,,,,Roberto Joaquín Real,105070
19438873,Razvi,Ammar Ga,,,2014-12-02,male,999-80-2908,125 Ranch Reserve Pkwy,,80234-2691,Sha Rath,45cdf4c2-0405-47fa-92c6-3b311c99bff9,Denver,Colorado,,,,Ammar Ga Razvi,100682
19443840,Gordon,Megan Roxanne,,,2014-10-16,female,999-93-6200,17 Sommerset Cir,,80111-1403,Débora Ponce,c7dff57d-c666-4fe4-980a-d6ff3d55dca7,Greenwood Vlg,Colorado,,,,Megan Roxanne Gordon,105441
19443810,Solano,Tünde Ágnes,,,2009-07-26,female,999-77-7895,4218 Navajo St,,80211-2532,Janeen Harber,85ea708c-5f2e-4fcf-842f-7aa7dd1584d3,Denver,Colorado,,,,Tünde Ágnes Solano,105431
19440012,Heckard,Josh Oliver,,,2013-06-19,male,999-48-9532,280 29th St,,80305-3314,Mora Lind,b75fc5fe-081c-4d07-9559-1c07cd7b73a3,Boulder,Colorado,,,,Josh Oliver Heckard,104165
19440096,Shaw,Keenan Eyob,,,2010-04-04,male,999-98-9042,1755 S Beeler St UNIT 11H,,80247-2913,Yolanda Alcántar,35c1e0ad-a7ff-4c9f-97ea-e563c6e501b6,Denver,Colorado,,,,Keenan Eyob Shaw,104193
19442856,Torres,Brenda Urraca,,,2011-12-09,female,999-82-9074,13982 E Hampden Pl,,80014-4194,Yael O'Conner,f7cacaa3-8b17-4236-985e-9ae2e793d3cd,Aurora,Colorado,,,,Brenda Urraca Torres,105113
19437620,Moreau,Lexi Monica,,,2014-05-21,female,999-80-8750,2400 S Williams St,,80210-5156,Sixta Welch,77c88e9e-166a-4ede-95b0-3a3e407fc496,Denver,Colorado,,,,Lexi Monica Moreau,100059
19443819,Livingston,Gavin Fraser,,,2013-12-12,male,999-15-6168,57 Baylor Dr,,80503-2148,Magdalen Beer,5bea5259-85d2-4fc4-bdbd-c1a795055565,Longmont,Colorado,,,,Gavin Fraser Livingston,105434
19441332,Meakins,Kirsty Adele,,,2011-10-20,female,999-79-6734,770 N Grant St APT 221,,80203-3517,Dulcie Wolff,54eee217-5692-4f1d-9ccd-037bad046b61,Denver,Colorado,,,,Kirsty Adele Meakins,104605
19440918,Howard,Esmeralda Raine,,,2013-02-21,female,999-40-1737,3979 W Grambling Dr,,80236-2443,Arline Fahey,32afadd1-e3ff-49ce-8ce9-0673a2d03dfa,Denver,Colorado,,,,Esmeralda Raine Howard,104467
19441014,White,Stacy Kyle,,,2009-10-19,female,999-57-9911,750 S Federal Blvd APT 303,,80219-3461,Dorotea Montes,355d5821-751c-41ce-bc0c-54f318df635c,Denver,Colorado,,,,Stacy Kyle White,104499
19441569,Lepper,Benjamin Miles,,,2010-01-03,male,999-35-5225,4652 Iran St,,80249-7318,Gudrun Jerde,d13c9926-df70-4ecf-8dbf-9075103644f8,Denver,Colorado,,,,Benjamin Miles Lepper,104684
19442040,Moorman,Maya Rachel,,,2009-09-21,female,999-91-3705,1008 Marine St APT 4,,80302-6170,Jenae Labadie,990b617a-d3f5-46fc-aebd-3fc77233ac89,Boulder,Colorado,,,,Maya Rachel Moorman,104841
19442841,Soto Rendon,Esmeralda Tara,,,2013-08-03,female,999-38-2607,12330 E 31st Ave,,80011-1802,Lashawna Ziemann,f9a05d73-24ed-4e46-8218-62cd038aa04f,Aurora,Colorado,,,,Esmeralda Tara Soto Rendon,105108
19440594,Stehle,Heather Marlene,,,2009-11-18,female,999-96-3745,17530 E Keystone Cir N UNIT C,,80017-2826,Jolanda Feil,04b53e30-b1bd-47e6-8e86-fe6e916cd338,Aurora,Colorado,,,,Heather Marlene Stehle,104359
19440723,Harris,Jack Matthew,,,2010-04-01,male,999-35-7245,3432 W 25th Ave,,80211-4512,Emelia Prohaska,e4c17770-6913-40b7-b252-919d39515782,Denver,Colorado,,,,Jack Matthew Harris,104402
19440795,Timpe,Alexander Walter,,,2011-09-03,male,999-47-9785,312 Peery Pkwy,,80403-1541,Gearldine Gaylord,88a741a0-c9cb-4cc5-b166-e824d12b0258,Golden,Colorado,,,,Alexander Walter Timpe,104426
19439424,Watt,Calvin Tyrone,,,2007-02-27,male,999-26-3289,14230 E Dickinson Dr,,80014-2372,Karleen Koch,caab40ba-c9b6-4ac3-b031-ef04e2f4b6f1,Aurora,Colorado,,,,Calvin Tyrone Watt,104028
19443831,Blair,Mark Adam,,,2011-08-19,male,999-56-5991,2101 Market St APT 130,,80205-2004,Shaquita Waelchi,78cf9721-3c68-49ba-a75c-20adb90192b8,Denver,Colorado,,,,Mark Adam Blair,105438
19442862,Trujillo,Donavon Rosendo,,,2011-10-31,male,999-69-1534,451 Sunshine Way,,80601-4288,Sarita Marquardt,56a47577-9bbc-4dfb-8380-b9d2bfa279d0,Brighton,Colorado,,,,Donavon Rosendo Trujillo,105115
19441695,Stanish,Eleanor Jacqueline,,,2014-02-04,female,999-53-1773,13282 Elizabeth St,,80241-2064,Doris Thiel,aba2abcc-6fa2-4788-953d-e5fa75a5d9f9,Thornton,Colorado,,,,Eleanor Jacqueline Stanish,104726
19439337,Sanchez,Kate Guadalupe,,,2016-06-17,female,999-30-3173,5720 E 63rd Ave LOT 3,,80022-3365,Luisa Saavedra,31f3c453-bd8e-4f20-bd30-402a6c32910f,Commerce City,Colorado,,,,Kate Guadalupe Sanchez,103991
19439406,Herrera,Joaquin Izidro,,,2007-09-12,male,999-72-3096,5292_EVERETT_ST,,80123-7305,Madelyn Okuneva,d74906ca-0c63-4a8b-896d-97c115a77fcb,Littleton,Colorado,,,,Joaquin Izidro Herrera,104020
19438100,Serrano,Ca|vin,,,2014-07-02,male,999-32-8052,589 Tol|and,,80108-8353,Brunilda Toy,5b7079a1-1776-4fbc-906d-692ae0640c54,Castle Rock,Colorado,,,,Ca|vin Serrano,100302
19443852,Duncan,John Ramsay,,,2011-04-17,male,999-20-8218,3884 Parfet St,,80033-3914,Tai Hodkiewicz,1e84428b-1611-477d-9666-02931327799e,Wheat Ridge,Colorado,,,,John Ramsay Duncan,105445
19439536,Lucero,Francesca G,,,2014-08-25,female,999-94-6358,5647 S Fox St APT A,,80120-5423,Antonina Homenick,97c51c73-18fb-46d2-b8e6-59d705b4ac55,Littleton,Colorado,,,,Francesca G Lucero,104071
19440363,Schiebout,Courtney Traute,,,2011-04-19,female,999-63-8151,2905 Inca St UNIT 4010,,80202-1981,Thu Heathcote,53481e6f-baff-44b3-8f35-1532f0b63e19,Denver,Colorado,,,,Courtney Traute Schiebout,104282
19439602,Zager,Walter Esteban,,,2012-03-22,male,999-39-1314,3682 S Lee Court,,80235-1123,Tobi Heaney,d0ec3f1b-f4d1-4ee4-96a9-8ff1fcb50f26,Denver,Colorado,,,,Walter Esteban Zager,104093
19443825,Dunlap,Max Damien,,,2014-03-18,male,999-41-7558,12989 W 55th Pl,,80002-1338,Genevie Hansen,11edb8e2-6af4-4f65-8903-cbbde7ac4c94,Arvada,Colorado,,,,Max Damien Dunlap,105436
19443162,Miranda,Wendy Gabriela,,,2011-06-29,female,999-53-8375,5555 Bedford Ct,,80239-3742,Yun Gusikowski,bd8dd6c9-6668-43ec-b3fe-4176a210ea94,Denver,Colorado,,,,Wendy Gabriela Miranda,105215
19441575,Morrison,Anne Rachel,,,2009-03-08,female,999-96-5740,9519 N 89th St,,80503-7629,Xenia Koss,42ae9052-7b0d-4361-b839-0e6df10a1452,Longmont,Colorado,,,,Anne Rachel Morrison,104686
19441842,Little,Brooklyn Kitty,,,2009-10-17,female,999-17-3457,5260 E 131st Dr,,80241-2330,Sherill Jerde,012a97d5-a9b5-4929-85bf-6534443827b2,Thornton,Colorado,,,,Brooklyn Kitty Little,104775
19438763,Gregory,C Queenie,,,2014-02-05,female,999-60-4169,2020 Goss St,,80302-6529,Ailene Balistreri,ed1f05b0-e5ba-4fc0-8bfe-3155c2edbf86,Boulder,Colorado,,,,C Queenie Gregory,100631
19437698,Lillard,Kaylin Cynthia,,,2012-05-03,female,999-66-9141,4614 Flanders Way,,80249.0,Andria Maggio,82cb1297-745b-45bd-b8ec-8650db8899d3,Denver,Colorado,,,,Kaylin Cynthia Lillard,100100
19441452,Baker,Morgan Eve,,,2011-07-23,female,999-59-9213,937 Hanover St,,80010-3950,Pearlene Mertz,9661d975-4edb-43a8-a7ff-8d565fdf8f99,Aurora,Colorado,,,,Morgan Eve Baker,104645
19439138,Huynh,Lanh Minh,,,2013-11-20,male,999-65-4972,11309 W Belmont Ave,,80127-1694,Shenna Hoeger,bb300023-87d5-4b43-bc76-e15e02ef21fa,Littleton,Colorado,,,,Lanh Minh Huynh,103927
19439242,Grindelspalling,Scarlett Jasmine,,,2015-03-18,female,999-59-2596,12790 Espera Way,,80134-6660,Tana Kohler,6228c5c4-f091-4506-88a9-ebbecb6f1b23,Parker,Colorado,,,,Scarlett Jasmine Grindelspalling-Sims,103959
19443492,Trevino,Analicia Maria,,,2011-08-28,female,999-29-1580,9367 W Brittany Ave,,80123-3401,Daniell Emard,dae4c396-c233-4c8a-811a-590e0f8aa828,Littleton,Colorado,,,,Analicia Maria Trevino,105325
19437634,Cain,Joseph Euan,,,2011-06-28,male,999-95-4800,2700 Signal Creek Pl,,80241-1346,Kristan Reynolds,2a1f4698-a38b-4d24-b9b9-761fb87c34f3,Thornton,Colorado,,,,Joseph Euan Cain,100067
19438656,Ronan,Kate Zaira,,,2012-11-07,female,999-58-6474,1245 E 100TH LANE,,80023-4636,Shizue Mosciski,a5ee75c7-16e5-4037-bc20-bbd2651a8ace,Broomfield,Colorado,,,,Kate Zaira Ronan,100578
19440993,Epperson,Bailey Fanny,,,2014-12-01,female,999-91-8521,853 S Quieto Way,,80223-2629,Lauralee Murazik,cc0dd1b3-1ca6-43ef-95ab-e642025185f8,Denver,Colorado,,,,Bailey Fanny Epperson,104492
19437762,Reiman,Jade May,,,2009-06-06,female,999-98-7740,####4664 16th St,,80304-2372,Alexandra Lebsack,4f90ea7d-0e92-49b4-8196-8c388cf06541,Boulder,Colorado,,,,Ms. Jade May Reiman,100133
19441311,Grace,William Dwayne,,,2009-10-02,male,999-83-9358,6348 Oak Ct APT 2,,80004-5800,Lola Rico,9e80fa02-452f-4094-abb5-61be59793026,Arvada,Colorado,,,,William Dwayne Grace-Shamburek,104598
19439018,Stokes,Quinnden,,,2009-03-08,male,999-77-9493,527 DEVON St.,,80301-6175,Jenell Nienow,222e9c08-82c4-4910-bd93-9924559fae8b,Boulder,Colorado,,,,Quinnden Stokes,100750
19439433,Pierce,Gavin Marco,,,2001-09-11,male,999-10-9267,1445 Norfolk NW St.,,80011-7554,Stephnie Aufderhar,fe653421-ed1e-42dc-8744-23a1d9a5f74b,Aurora,Colorado,,,,Mr. Gavin Marco Pierce,104032
19440747,Reed,Austin Hadwin,,,2011-04-01,male,999-54-1685,10345 Baneberry Pl,,80129-4667,Mi Hessel,ea656823-a7af-4cd2-96cf-e4aa97472dd4,Hghlnds Ranch,Colorado,,,,Austin Hadwin Reed,104410
19443204,Benitez,Oscar Amparo,,,2012-08-19,male,999-20-2796,395 S Depew St APT 217,,80226-3677,Laurene Leannon,be2900d5-4f1a-488c-ad26-99b615de754e,Lakewood,Colorado,,,,Oscar Amparo Benitez,105229
19440756,King,Daphne Regina,,,2013-05-05,female,999-52-4422,1100 E 14th Ave APT 29,,80218-2020,Armanda Little,956b2708-da24-419d-97fe-76ad42ed4758,Denver,Colorado,,,,Daphne Regina King,104413
19442790,Zamora,Ryan Juan,,,2011-12-11,male,999-49-2209,10135 Belvedere Loop,,80124-6002,Nannie Turcotte,ec9e7c49-be8a-481a-8159-85909f5de634,Lone Tree,Colorado,,,,Ryan Juan Zamora,105091
19442454,Griffiths,Gillian Alastriona,,,2010-10-10,female,999-20-8061,16359 W 10th Ave APT X5,,80401-3706,Azucena Dietrich,7318d2c0-67e1-4c64-8f61-0ff7526cba9b,Golden,Colorado,,,,Gillian Alastriona Griffiths,104979
19439092,Satter,Chad Henry,,,2001-08-18,male,999-36-6432,15629 E 51st Dr Apt-3e,,80239-5679,Fredda Altenwerth,a57acdbd-7d8e-455f-a959-c0bf92c14461,Denver,Colorado,,,,Mr. Chad Henry Satter,103911
19439218,Lyons,Felicity Anne,,,2008-06-03,female,999-95-9472,6039 S Yakima St,,80015-6655,Joya Ortiz,2b5418c8-3695-4966-afec-c9612127e41c,Aurora,Colorado,,,,Felicity Anne Lyons,103950
19438924,Mccraw,Katie Shaunta,,,2013-09-13,female,999-77-9316,53346 SOUTH SMITH STATION DRIVE,,80433-5002,Brianne Tremblay,dc4531a2-3e6e-4606-b8b8-f121771f21d2,Conifer,Colorado,,,,Katie Shaunta Mccraw,100708
19441383,Wilson,Ryan Nicholas,,,2012-04-25,male,999-86-2583,520 W Spruce Way,,80027-2704,Sona Sanford,271ea591-24cf-4d65-80d5-410583b562d6,Louisville,Colorado,,,,Ryan Nicholas Wilson,104622
19441392,Latimer,Brendan Sebastian,,,2014-05-12,male,999-73-5284,5340 E 67th Pl,,80022-2436,Aida Kutch,5fcbd838-db7e-4a43-a2ab-bd8fc2b208ae,Commerce City,Colorado,,,,Brendan Sebastian Latimer,104625
19443000,Galindo,Gisselle Zoe,,,2012-07-13,female,999-63-5707,10920 W Florida Ave APT 405,,80232-4967,Yer VonRueden,23c89d0a-880b-4af8-a12c-76fa65eb2c2e,Lakewood,Colorado,,,,Gisselle Zoe Galindo,105161
19441470,Gray,Christopher Abbott,,,2009-02-12,male,999-83-1101,3021 E Peakview Cir,,80121-2941,Laura Osinski,9cd59639-7f58-4a88-969d-b23260988895,Centennial,Colorado,,,,Christopher Abbott Gray,104651
19440501,Hoff,Brian Wilhelm,,,2013-04-17,male,999-58-6693,16475 W 62nd Ln,,80403-2632,Yong Kuphal,4f1d585b-640e-4641-9761-05986173c8c5,Arvada,Colorado,,,,Brian Wilhelm Hoff,104328
19443417,Scarpita,Marco Alejandra,,,2014-12-24,male,999-71-7918,10219 E 14th Ave,,80010-3312,Letitia Kihn,ccc9c74e-6635-4362-acaf-9aef2c5dea95,Aurora,Colorado,,,,Marco Alejandra Scarpita,105300
19440090,Pafford,Lee Yonatan,,,2011-03-12,male,999-62-4198,3133 Blake St UNIT 1,,80205-2396,Robert Rogahn,0d62c7ee-c5e0-4229-bbc8-b0f7aef00933,Denver,Colorado,,,,Lee Yonatan Pafford,104191
19440717,Gaffner,Brooklyn Valene,,,2010-05-13,female,999-68-3986,14120 Grant St APT 15-202,,80023-6483,Lorretta Hoeger,8a1ff4d6-4e7f-45d8-a2fd-53725c495dcb,Thornton,Colorado,,,,Brooklyn Valene Gaffner,104400
19440105,Glasper,Donald Daniel,,,2010-01-19,male,999-72-8912,5001 Shoshone St,,80221-1324,Chara Shields,47e21976-7f60-4b36-b4fb-1d9b1734438a,Denver,Colorado,,,,Donald Daniel Glasper,104196
19441293,Ruff,Keeley Tamsin,,,2011-09-10,female,999-53-2870,15303 E 100th Ct,,80022-9370,Betty Pacocha,05bb478f-4e32-42ac-89ed-48ac72269576,Commerce City,Colorado,,,,Keeley Tamsin Ruff,104592
19437964,Kortenhorst,Rainier Gregor,,,2012-04-16,male,999-71-3631,290 Claude way,,80241-3229,Vera Yundt,fa709467-e52e-4955-83f5-43231c96ce65,Thornton,Colorado,,,,Rainier Gregor Kortenhorst,100234
19438434,Keesling,Megan Elfriefe,,,2010-04-28,female,999-69-5421,10530 W 83rd Place,,80005-4832,Niesha Goodwin,c93e0766-06bd-448f-b9ab-ca52a144d61f,Arvada,Colorado,,,,Megan Elfriefe Keesling,100469
19443282,Bucio,Samantha Querubina,,,2011-04-17,female,999-87-8228,2680 S Dahlia St,,80222-6106,Kelsi Kihn,887e0362-db57-4606-824c-ddf0867bd395,Denver,Colorado,,,,Samantha Querubina Bucio,105255
19441278,Burroughs,Jared Damon,,,2012-07-16,male,999-29-7966,832 Kane Dr # 36,,80501-6661,Magdalena Luettgen,b6f8e50a-e58b-4d8a-ba39-02e2f2de0a7f,Longmont,Colorado,,,,Jared Damon Burroughs,104587
19443573,Lopez,Lupita Lolita,,,2009-11-15,female,999-83-6933,221 S Jersey St,,80224-1038,Susann Weber,5c5b4a65-e03a-41f6-a94c-b1a3f62fceea,Denver,Colorado,,,,Lupita Lolita Lopez,105352
19438324,Cowger Rollings,Keenan Petros,,,2011-12-11,male,999-84-6742,UNKNOWN,,80305-6052,Francene Mante,d5a59e12-c6fc-4728-ad6f-f44821113f53,Boulder,Colorado,,,,Keenan Petros Cowger Rollings,100414
19440510,Gardner,Justin Robert,,,2009-12-08,male,999-11-3384,4025 Fenton Ct,,80212-7257,Eva Matos,30d51460-8c36-4f4a-92d7-b8b3477d06cb,Wheat Ridge,Colorado,,,,Justin Robert Gardner,104331
19443489,Herrera Morales,Lisette Ivette,,,2013-02-16,female,999-72-7881,4210 E 100th Ave LOT 721,,80229-3013,Kathaleen Lind,ac96d354-19a5-4128-924f-6d4d45fff843,Thornton,Colorado,,,,Lisette Ivette Herrera Morales,105324
19443120,Lopez,Jett Diego,,,2011-04-16,male,999-15-5034,28315 E 163rd Pl,,80603-8211,Dawne Bradtke,d0242bdc-8a21-4027-8a14-464a199900a6,Brighton,Colorado,,,,Jett Diego Lopez,105201
19442589,Castillo,Fatima Concepción,,,2012-10-09,female,999-63-8192,102 Canongate Ln,,80130-3981,Shenna Schmeler,539d4f56-0a82-41f4-8a16-824f32a2efd3,Hghlnds Ranch,Colorado,,,,Fatima Concepción Castillo,105024
19441557,Bassett,Miracle Loretta,,,2014-03-02,female,999-29-3833,10129 Rustic Redwood Way,,80126-5549,Timothy Keeling,99b8c8de-4386-4f39-9b7a-211448c4c5f2,Hghlnds Ranch,Colorado,,,,Miracle Loretta Bassett,104680
19442673,Rodriguez Flores,Juan Juan Francisco,,,2010-02-08,male,999-25-2128,32610 E 151st Ave,,80603-8877,Maxie Morar,1cc1dab4-8acb-447b-a495-62109f0dfc8a,Brighton,Colorado,,,,Juan Juan Francisco Rodriguez Flores,105052
19441128,Fields,Joshua Jasper,,,2010-03-27,male,999-21-8683,26068 E Calhoun Pl,,80016-4434,Christel Purdy,74da357a-ece2-46f4-b785-744ab8c218ee,Aurora,Colorado,,,,Joshua Jasper Fields,104537
19441386,Carter,Maranda Jennet,,,2010-06-20,female,999-51-7199,4375 Davenport Way,,80239-5057,Tosha Kozey,ee85dd09-b23b-4dc9-9a37-7e8f6b4b7126,Denver,Colorado,,,,Maranda Jennet Carter,104623
19437537,Chambers,Danielle Lana,,,2014-10-20,female,999-99-6287,1397 S Cherryvale Rd,,80303-9719,Loralee Kub,7f56aef7-ffb9-459f-a1ec-551108ca7de0,Boulder,Colorado,,,,Danielle Lana Chambers,100022
19438820,Luna,Andres Hernándo,,,2013-02-24,male,999-10-5195,6583         Urbn Street,,80004-2429,Jon Franecki,3de18661-23c8-4911-85cc-806fa1bd07c5,Arvada,Colorado,,,,Andres Hernándo Luna,100656
19443561,Munoz,Jovany Federico,,,2013-11-12,male,999-64-2980,8424 Oakwood St,,80031-3620,Dierdre Crooks,b91d97ce-9376-4f03-ab50-12a847846a94,Westminster,Colorado,,,,Jovany Federico Munoz,105348
