EnterpriseID,LAST,FIRST,MIDDLE,SUFFIX,DOB,GENDER,SSN,ADDRESS1,ADDRESS2,ZIP,MOTHERS_MAIDEN_NAME,MRN,CITY,STATE,PHONE,PHONE2,EMAIL,ALIAS,LINK_ID
19438079,Chavez,Tanya Dolores,,,2014-11-06,female,999-90-5237,5201 S Jericho St,,80126-3592,Karly Bogisich,69b23002-8b12-4e9a-9f6b-839ac439f62b,Hghlnds Ranch,Colorado,,,,Tanya Dolores Chavez,100291
19443404,Villela,Kimberly Ximena,,,2012-09-08,female,999-21-5108,20047 E Dartmouth Dr,,80013-8431,Cleta Muller,b81f7681-b484-44f8-a950-7618066ae7ff,Aurora,Colorado,,,,Kimberly Ximena Villela,103741
19441439,Mosley,Amber Lesley,,,2012-09-17,female,999-56-7548,3245 Ivy St,,80207-2154,Kimberlee McKenzie,53fa86ea-3f17-4a0c-b1a9-ab6226dc1d1e,Denver,Colorado,,,,Amber Lesley Mosley,103086
19438753,Poole,Milo,,,2013-11-11,male,999-69-8159,1524 Liberty Ct,,80504-2845,Caitlin Hegmann,34ebaa4e-c1cc-45ec-b39a-461ea8389226,Longmont,Colorado,,,,Milo Poole,100626
19439053,Vanderwal,Hannah Jacolien,,,2013-09-05,female,999-82-5887,150 3 brad-ley,,80305-7370,Altagracia Jerde,290c0206-330a-43c2-9614-1da7332592f5,Boulder,Colorado,,,,Hannah Jacolien Vanderwal,100767
19443620,Scharsch,Donte Yonas,,,2011-12-28,male,999-51-4218,5632 E Weaver Cir,,80111-4330,Agnus Nikolaus,249f2ba9-b72f-4aba-ba60-8a3cad6f39b6,Centennial,Colorado,,,,Donte Yonas Scharsch,103813
19442414,Faughnan,James Iniss,,,2012-01-14,male,999-81-7983,10574 Jaguar Pt,,80124-9569,Eleonora Schaden,8ea936ad-2ff9-45e9-a2a9-25bbf8139ca7,Lone Tree,Colorado,,,,James Iniss Faughnan,103411
19441967,Hendrickson,Karley Ada,,,2012-04-20,female,999-87-4651,7925 Flower St,,80005-4351,Mickie Moen,97598ad8-5691-4cbd-9bb8-b6018bf8c862,Arvada,Colorado,,,,Karley Ada Hendrickson,103262
19439431,Lamb,Sawyer Justin,,,2014-02-02,male,999-97-2967,14006 22ND PLACE,,80011-4232,Darlena Stamm,e185188b-9a9f-4a4a-9728-0c65bdeac495,Aurora,Colorado,,,,Sawyer Justin Lamb,102423
19442726,Gonzalez Porras,Thomas Armando,,,2010-08-11,male,999-61-9540,10813 Heatherton St,,80130-6622,Willodean Gleason,6c2d160f-9259-4853-9031-b5b132007529,Hghlnds Ranch,Colorado,,,,Thomas Armando Gonzalez Porras,103515
19439840,Bryant,Taylor,,,2010-07-01,female,999-69-1655,3041 Grape St,,80207-2733,Marjorie Fadel,3828765a-6b02-4cbd-882e-486e323be43a,Denver,Colorado,,,,Taylor Bryant,100633
19442531,Enriquez,Noel Iván,,,2012-05-21,male,999-23-6321,6500 E 88th Ave LOT 113,,80640-8207,Alejandra Jasso,0cb32ae9-e028-4736-b751-ac6d62770d34,Henderson,Colorado,,,,Noel Iván Enriquez,103450
19440317,Gross,Joseph Tom,,,2009-10-16,male,999-15-5581,7140 E 74th Ave,,80022-1607,Nakesha Rempel,327cf62e-fa9d-4966-8383-b3e90b4111fb,Commerce City,Colorado,,,,Joseph Tom Gross,102712
19441637,King,Stacy Summer,,,2009-08-26,female,999-12-2386,183 S Buchanan Ave,,80027-9505,Hermine Tremblay,e8a4bd1f-bb1c-4167-b39e-a3b8d1d9bcfe,Louisville,Colorado,,,,Stacy Summer King,103152
19438361,Lopez,Sandra Guiomar,,,2013-10-24,female,999-49-9565,5292 EVERETT ST,,80211-1614,Alvina Gislason,d2cc6d96-d0d1-4610-a31f-604687f4b6a8,Denver,Colorado,,,,Sandra Guiomar Lopez,100432
19440383,Keener,Gabriella Laura,,,2010-03-06,female,999-97-6030,19068 E Cornell Ave,,80013-2334,Rowena Morissette,cc62f40d-d8e6-4fce-8ff2-853833739dce,Aurora,Colorado,,,,Gabriella Laura Keener,102734
19438689,Sims,Zachary Renfred,,,2010-07-01,male,999-51-9978,12790 Espera Way,,80134-6666,Josefine Konopelski,ade45b9a-a32e-4cca-a634-ed6468be0b31,Paker,Colorado,,,,Zachary Renfred Sims,100594
19439409,Hamad,Mahmud,,,2018-04-18,male,999-61-9285,15698 E Powers Dr.,,80015-4240,Darcy Fahey,100aa05a-dfe2-4014-ad36-a4d9186733bd,Centennial,Colorado,,,,Mahmud Hamad,102413
19443053,Vasquez,Zachary Inigo,,,2011-05-05,male,999-95-2359,5223 Sagebrush St,,80601-4645,Nickole Adams,1bc2f018-4036-4d52-9bf1-51c60b01bfcc,Brighton,Colorado,,,,Zachary Inigo Vasquez,103624
19439486,Gutierrez,Fortuno Guillermo,,,2004-02-09,male,999-18-2057,5888 CHERRY TREE LN,,80260-5451,Carmen López,51d62fcb-9b75-4643-ad24-10a59adfe6c0,THORNTON,Colorado,,,,Fortuno Guillermo Gutierrez,102445
19440773,Drew,Shaefer Lionel,,,2012-06-04,male,999-15-2743,3191 S Norfolk St,,80013-2009,Susanna Schultz,105db287-7505-446e-b8b5-5fa79510cb59,Aurora,Colorado,,,,Shaefer Lionel Drew,102864
19438851,Nunez,Maria Zoe,,,2010-04-16,female,999-20-5388,8204 sheridan bl                apt 3003,,80003-6134,Veronique Grady,f498e036-3bac-4572-8450-bb1c086554c8,Arvada,Colorado,,,,Maria Zoe Nunez,100671
19441058,Vick,Kodi Beverly,,,2009-12-08,female,999-60-4431,1381 Royal Troon Dr,,80104-3304,Andrea Luevano,3b5426eb-9c61-474e-9279-63f5cb1700a1,Castle Rock,Colorado,,,,Kodi Beverly Vick,102959
19441784,Wilson,Olivia Ronnie,,,2009-11-29,female,999-52-9963,17300 E Harvard Ave,,80013-1511,Loralee Kemmer,fcd2701a-e862-4daf-97ae-d425489784cd,Aurora,Colorado,,,,Olivia Ronnie Wilson,103201
19438509,Ecklv Rueff,Elke Lauren ,,,2014-12-18,female,999-74-1188,7954 W Quarto Ave,,80128-4338,Mackenzie DuBuque,be8ef8de-cb94-4942-b8a4-989bd887320c,Littleton,Colorado,,,,Elke Lauren  Ecklv Rueff,100506
19442498,Mendoza,Athena Abril,,,2013-02-13,female,999-44-3715,5769 S Hannibal Way,,80015-4248,Jinny Reichel,fee08711-efe9-401a-9895-1d7831aca272,Centennial,Colorado,,,,Athena Abril Mendoza,103439
19441964,Gartrell,Brian Merlin,,,2013-07-12,male,999-65-9593,4281 W 109th Cir,,80031-2101,Tomeka Trantow,272eb1e8-e9e2-4d4d-9a13-21c7dcedb216,Westminster,Colorado,,,,Brian Merlin Gartrell,103261
19442693,Guzman,Alma Alma,,,2009-07-17,female,999-11-5194,2201 Skeel St,,80601-2621,Margit Mante,a7893555-1ea9-4a28-aa70-97ae985a2a0a,Brighton,Colorado,,,,Alma Alma Guzman,103504
19441478,Harker,Jenna Ronnie,,,2014-05-02,female,999-44-3604,7394 S Ivy Way,,80112-1508,Margorie Dach,5f87e954-3775-4a47-a5cc-08c7a2924c97,Centennial,Colorado,,,,Jenna Ronnie Harker,103099
19438551,Reckseen,Zak,,,2011-01-13,male,999-65-6213,17933 E Iowa Dr,,80017-5305,Johanne Conn,746df3b1-bab5-4e87-b533-7eede3b477ed,Aurora,Colorado,,,,Zak Reckseen,100525
19440605,Schuman,Eliza Jessica,,,2012-08-15,female,999-52-5851,4325 S Alkire Ct,,80465-1118,Jestine Lebsack,f284d76e-f70e-45ad-9eb3-ad349a254945,Morrison,Colorado,,,,Eliza Jessica Schuman,102808
19441463,Hastings,Garrett Eddie,,,2011-04-08,male,999-22-4297,4438 Logan St,,80216-3525,Geri Lebsack,acbdeed7-d139-40a6-a057-5044cc00a766,Denver,Colorado,,,,Garrett Eddie Hastings,103094
19439503,Goodwin,Christina Grey,,,2008-02-09,female,999-50-3959,16221 E 17th Pl UNIT B,,80011-5992,Ligia Hodkiewicz,e460cf7c-e013-4d50-93b3-000beee9ff0c,Aurora,Colorado,,,,Christina Grey Goodwin,102455
19441013,Teas,Katie Evie,,,2009-07-28,female,999-97-6152,9123 Gray Ln,,80433-9503,Aundrea Friesen,617f1ac3-d782-4024-a7f7-fc0fd3cd64cb,Conifer,Colorado,,,,Katie Evie Teas,102944
19443581,Amador,Jacob Samuel,,,2013-07-03,male,999-96-1227,3061 W 92nd Ave UNIT 14A,,80031-2768,Felisa Lynch,f893d130-5955-4dd6-9854-bbc4c30c8021,Westminster,Colorado,,,,Jacob Samuel Amador,103800
19437632,Chandana,Srikar Shreyas,,,2011-08-26,male,999-17-3570,7822 S Clayton Way,,80122-3303,Almeta Koepp,f96f25a2-95d0-4886-8cfe-b2a8bc90661c,Centennial,Colorado,,,,Srikar Shreyas Chandana-Drys,100065
19437903,Hayes,Trent O.,,,2011-08-08,male,999-65-7664,230      19th Ave ,,80203.0,Dorotea Rodrígez,7446cb94-9e0a-44f8-a028-9957e61a92e9,Denver,Colorado,,,,Trent O. Hayes,100203
19443677,Stenman,Justin Tor,,,2013-09-04,male,999-50-8850,15074 Lindark St,,80603-8333,Hildred McLaughlin,10781736-f8ea-4a88-9e0c-c1b32d822a8a,Brighton,Colorado,,,,Justin Tor Stenman,103832
19440431,Helmbold,Alexis Daniela,,,2014-11-11,female,999-43-4089,1679 S Forest St,,80222-3833,Jacquline McGlynn,ddc8ea10-4c39-4cb4-9094-a4960d2ab973,Denver,Colorado,,,,Alexis Daniela Helmbold,102750
19441430,Morris,Michael Bentley,,,2014-09-02,male,999-70-5619,7850 Ogden Ct,,80229-5900,Elizabeth Rolfson,98bbffa3-9699-49e0-bd54-52e84ec56662,Denver,Colorado,,,,Michael Bentley Morris,103083
19442855,Aguilar,Jamie Lidia,,,2011-08-14,female,999-17-4245,3301 W Ohio Ave,,80219-3344,Kristie Mante,9ad4f9fb-5fce-4a81-9e73-9de0e66f2c19,Denver,Colorado,,,,Jamie Lidia Aguilar,103558
19443035,Sanchez,Uriel Trinidad,,,2013-02-20,male,999-93-8766,883 Homestead Dr,,80126-2414,Xochitl Padberg,e057b61a-0e80-4861-b7aa-badc023faedd,Hghlnds Ranch,Colorado,,,,Uriel Trinidad Sanchez,103618
19443068,Pineda,Latavia Virginia,,,2012-11-01,female,999-65-7579,5290 W 80th Ave APT 201G,,80003-1922,Lanelle Tremblay,71348283-f4b3-4810-9b09-7635eb68384d,Arvada,Colorado,,,,Latavia Virginia Pineda,103629
19438725,Hubbell,Nathaniel Gavin,,,2011-02-06,male,999-75-3534,3158      HOURGLASS PL,,80023-8025,Teresa Pacheco,e60c78f9-3854-4726-a635-f433f04d4312,BROOMFIELD,Colorado,,,,Nathaniel Gavin Hubbell,100612
19439593,Hei,Brian Bao,,,2014-08-27,male,999-60-6550,4550 Laguna pl apt 205,,80303-3747,Mazie Kovacek,ec133295-c836-4914-94b4-6aa2ca8ebe60,Boulder,Colorado,,,,Brian Bao Hei,102491
19439408,Abdulla,Nora Nebyat,,,2016-12-10,female,999-46-7067,828 17th St UNIT 510,,80202-3146,Ramona Brown,bbbcf815-a957-4b88-8700-a38c3a037ab1,Denver,Colorado,,,,Nora Nebyat Abdulla,102412
19439605,Kiehl,Ross M,,,2011-07-29,male,999-49-9296,19138 E Harvard Dr,,80013-6434,Lourdes Flatley,62810f77-0056-4cd2-a73d-95edc4c14959,Aurora,Colorado,,,,Ross M Kiehl,102497
19437723,Montoya,B. Adden,,,2009-07-12,male,999-79-1431,3986 Black Feather Trail,,80602-9189,Delorse Fahey,77762653-750e-4f03-9793-babe6954883d,Castle Rock,Colorado,,,,B. Adden Montoya,100113
19443344,Valdez,Alexis Abigail,,,2010-07-13,female,999-62-2571,4390 W Exposition Ave APT 202,,80219-2452,Maxie Langworth,0db0e494-f138-4d03-a2c6-fd8a51ed06e7,Denver,Colorado,,,,Alexis Abigail Valdez,103721
19438457,Holland,Benjamin Malcolm,,,2009-09-28,male,999-16-7451,1275 CAROLINA AVE,,80501-4206,Lottie Rowe,37e208fb-3d24-4fc3-b1d5-bcde3ea7d003,Longmont,Colorado,,,,Benjamin Malcolm Holland,100480
19438055,Bunker,Austin Lonnie,,,2011-11-11,male,999-75-5917,3535 Olive St,,80207.0,Drusilla Ward,0890651f-c95b-4455-85cb-adec94089512,Denver,Colorado,,,,Austin Lonnie Bunker,100279
19438709,Barron Juarez,Evette Nelly,,,2013-01-12,female,999-23-1293,5811 S Jericho Way,,80015-3653,Edward Farrell,e5142e92-a5e8-4880-8aad-db83e44a577b,Centennial,Colorado,,,,Evette Nelly Barron Juarez,100604
19440050,Seo,Kenneth In-Su,,,2014-09-02,male,999-95-9452,4277 Millwagon Trl,,80109-7988,Savannah Lubowitz,a2870238-d7f1-452e-a006-b1fa6d557168,Castle Rock,Colorado,,,,Kenneth In-Su Seo,102623
19438215,Patricio,Stephanie Drica,,,2012-11-13,female,999-96-9059,9120 Brookes Cir,,80601-3437,Akilah Morar,5bf0d938-e0d9-47b1-93d2-13831b7c9fae,Bighton,Colorado,,,,Stephanie Drica Patricio,100359
19437645,Bindner,Jessica,,,2014-09-07,female,999-27-6914,1603 Orchard Ave,,80304-1231,Emilia Bueno,a3346fc0-68c3-4133-8440-733ac4853017,Boulder,Colorado,,,,Jessica Bindner,100072
19436347,Turner,Wesley Thom,,,2014-11-01,male,999-90-7090,10045 W Warren Dr,,80227-2044,Dot Collier,41162bbb-0281-4e34-87c5-bbadbb44a2ee,Lakewood,Colorado,,,,Wesley Thom Turner,100004
19438719,Dill,R Jackir,,,2014-07-15,male,999-53-4266,9758 Laredo St UNIT 16A,,80022-9004,Vernie Hermann,4959f3a8-1d34-43c5-a7ca-7d28f802e282,Commerce City,Colorado,,,,R Jackir Dill,100609
19438683,Pearl,Bonnie-Leigh Meredith ,,,2010-07-01,female,999-42-7288,77 Tenderfoot Dr,,80118-8712,Sumiko Emard,7e288a71-f0b9-4e5e-bfdc-fab91bb5b27e,Larkspur,Colorado,,,,Bonnie-Leigh Meredith  Pearl,100591
19441679,Dixon,Dustin Howard,,,2009-02-25,male,999-11-1276,2415 S Truckee Way,,80013-5923,Drema Cole,f3965eb3-60ea-43fe-b766-30d2667c2b93,Aurora,Colorado,,,,Dustin Howard Dixon,103166
19438265,Reyes,Jazmine Dolores,,,2011-10-27,female,999-71-6917,4483 S YANK ST,,80465-1233,Shawnda Stark,80ffe9a5-180e-46ab-99da-abab767fc7ea,MORRISON,Colorado,,,,Jazmine Dolores Reyes,100384
19442210,Biado,Jacob ALKAID,,,2011-07-01,male,999-50-8972,3494 Shire Cir,,80104-7814,Sherlyn Feil,401d86c9-41ef-44e0-b171-54d5c088c02f,Castle Rock,Colorado,,,,Jacob ALKAID Biado,103343
19440629,Schoeberlein,Mirelle Inge,,,2010-02-14,female,999-42-9991,9923 Candlewood Ct,,80126-7863,Evelia Powlowski,cad5f124-c0f3-4a5f-90c3-c171ab834c60,Hghlnds Ranch,Colorado,,,,Mirelle Inge Schoeberlein,102816
19440104,Schilling,Trenton Jelani,,,2011-11-01,male,999-19-2937,6791 S Versailles Way UNIT 202,,80016-5430,Suzann Eichmann,a37c318f-bda6-4b7a-93fb-7db8c6520a1e,Aurora,Colorado,,,,Trenton Jelani Schilling,102641
19440014,Frase,Sam Zachary,,,2013-04-11,male,999-74-3464,15141 E 119th Ave,,80603-7223,Mariana Mesa,093a1522-343d-444d-8cef-bc020eea2763,Commerce City,Colorado,,,,Sam Zachary Frase,102611
19443506,Gonzalez,Albert Reinaldo,,,2009-03-23,male,999-63-7945,20210 E Purdue Pl,,80013-6073,Melva Sawayn,ff96bb71-bc4d-4819-b29e-568065d49203,Aurora,Colorado,,,,Albert Reinaldo Gonzalez,103775
19441736,Mathis,Evangeline Maxine,,,2011-06-27,female,999-86-8126,10613 Grove Ct,,80031-7733,Ramona Téllez,85a9ddce-232a-4394-8731-de3ee89d15b0,Westminster,Colorado,,,,Evangeline Maxine Mathis,103185
19439848,Mchenry,Kevin,,,2010-07-01,male,999-83-6887,24782 E Hoover Pl,,80016-7301,Indira Becker,8d8aca94-0a99-49da-9fd0-d43b3851a0c4,Aurora,Colorado,,,,Kevin Mchenry,100643
19439627,Harper,Olivia Anne,,,2006-09-14,female,999-61-9528,20387 E 41st pl,,80249-8107,Marth Rolfson,72bf0a27-56e1-4954-b8d7-5b6b1cfe9b67,Denver,Colorado,,,,Olivia Anne Harper,102509
19439037,Faber,Landon XXX,,,2010-11-20,male,999-16-2979,651 Olympia Ave,,80504-9286,Francene Hills,14879f17-84ed-4912-a498-1d454df0b34a,Longmont,Colorado,,,,Landon XXX Faber,100759
19440500,Hofbauer,Kiersten Janina,,,2012-05-05,female,999-27-7923,1300 S Monroe St,,80210-2522,Vannesa Schimmel,6061bec4-8085-479c-aa86-ab0fb6816412,Denver,Colorado,,,,Kiersten Janina Hofbauer,102773
19443551,Hernandez,Adriana Camila,,,2010-11-11,female,999-76-8056,1635 W Florida Ave,,80223-3401,Matha Lesch,b20cd944-c284-4de4-95e6-c04f848b6864,Denver,Colorado,,,,Adriana Camila Hernandez,103790
19441235,Heskett,Hannah Alex,,,2010-06-21,female,999-41-8068,5524 S Ceylon Way,,80015-4834,Adrienne Turcotte,e342935e-97c2-408a-a807-c78e675240be,Centennial,Colorado,,,,Hannah Alex Heskett,103018
19443107,Conejo,Jacqueline Jazmín,,,2014-01-09,female,999-60-8026,2773 S Quitman St,,80236-2204,Clara Núñez,47b2ee97-dc88-4523-a560-b03da4523ea7,Denver,Colorado,,,,Jacqueline Jazmín Conejo,103642
19439420,Line,Brandon D'jamal,,,2013-12-23,male,999-55-6264,11731 75th Dr.,,80005-5326,Kerrie West,1faec110-4b1f-45d3-be4c-6b783d17ebe3,Arvada,Colorado,,,,Brandon D'jamal Line-Craig,102415
19440419,Brunner,Marina Hannelore,,,2014-05-17,female,999-47-8575,10742 Jackson Ct,,80233-4447,Dorothea Strosin,8731fb4d-890a-4db8-a932-daaa3bfa0796,Thornton,Colorado,,,,Marina Hannelore Brunner,102746
19440626,Schmelzer,Alexandra Anneliese,,,2013-11-11,female,999-14-5909,38495 E 144th Ave,,80642-7809,Willia Bauch,e57d4de1-d8c6-4d64-91b7-1c56f4eb2861,Hudson,Colorado,,,,Alexandra Anneliese Schmelzer,102815
19441910,Neal,Laurel Annabelle,,,2009-08-21,female,999-94-4870,1818 S Quebec Way APT 4-4,,80231-5614,Adell Reichert,89dc90e7-bd94-431d-9bfa-ad3e6aece672,Denver,Colorado,,,,Laurel Annabelle Neal,103243
19439712,Amaro,Manuel,,,2017-10-15,male,999-62-3350,10090 Crystal Cir,,80022-9559,María Esparza,36d94042-3081-4d89-8c0b-9ce431b1bed2,Commerce City,Colorado,,,,Manuel Amaro,102545
19438865,Trujillo,Jordan Alph,,,2011-01-18,male,999-89-8808,2705 HAWK ST,,80260-5734,Reina Contreras,8620ce69-eee9-4eb4-8a14-a4d359643313,DENVER,Colorado,,,,Jordan Alph Trujillo,100678
19441799,Robuck,Kelsey Linette,,,2014-02-28,female,999-96-7793,3150 N Clayton St,,80205-4228,Dennise Pouros,0d8392d3-511f-40b8-ab2f-b6d51f324a6f,Denver,Colorado,,,,Kelsey Linette Robuck,103206
19442312,Connolly,Nathan Pat,,,2014-08-06,male,999-50-4138,2175 Norwood Ave,,80304-1330,Santa Dach,ee432044-331e-4b6b-b1cd-ef087283653f,Boulder,Colorado,,,,Nathan Pat Connolly,103377
19438707,Wheeler,Dylan Jerrard,,,2011-11-11,male,999-24-5022,1024 ADAMS CIR APT F110,,80303-1871,Elsy Will,5b381a69-fd61-4e49-b721-b747c7337bfa,Boulder,Colorado,,,,Dylan Jerrard Wheeler,100603
19440377,Siegrist,Ian Thomas,,,2014-01-22,male,999-25-2830,11235 Downing Dr,,80233-3112,Reagan Fritsch,5c3fbe33-3c09-48a8-8323-a3268b7004da,Northglenn,Colorado,,,,Ian Thomas Siegrist,102732
19441838,Hutchins,Sidney Quincy,,,2014-03-31,male,999-40-7055,6502 E 62nd Pl,,80022-3566,Ryan Crist,132c5896-bd07-4a42-8ff6-2dc0faa76be3,Commerce City,Colorado,,,,Sidney Quincy Hutchins,103219
19440233,Anderson,Lorraine Cornelia,,,2011-04-09,female,999-49-8532,9850 Zenith Meridian Dr APT 1-104,,80112-6302,Yolande Maggio,c6ab2b35-be6e-4b09-a56d-3e1261f45cf1,Englewood,Colorado,,,,Lorraine Cornelia Anderson,102684
19440296,Lamari,Zachary Pázmán,,,2013-11-11,male,999-35-2364,658 S Reed Ct APT H32,,80226-5005,Tessie Emmerich,713be85c-0780-4f78-86f3-747cf5846455,Lakewood,Colorado,,,,Zachary Pázmán Lamari,102705
19440746,Pearson,Hayley Nancy,,,2010-10-20,female,999-78-5363,4153 Aspenmeadow Cir,,80130-6948,Elena Daniel,563da93f-e3ed-468f-aec8-42ab0fa61d98,Hghlnds Ranch,Colorado,,,,Hayley Nancy Pearson,102855
19439890,Cadena,Maximiliano UNK,,,2009-02-24,male,999-73-9854,18986 E 57th Pl UNIT C,,80249-8349,Hulda Turner,6fd09e62-92ea-427b-8fde-45593da94efe,Denver,Colorado,,,,Maximiliano UNK Cadena-Saldana Jr.,100776
19441406,Keyton,Nicholas Tristram,,,2014-09-26,male,999-95-6398,3500 W Gill Pl,,80219-2761,Molly Ledner,fe40d0f3-46de-40b2-87a7-c26bce61eb5f,Denver,Colorado,,,,Nicholas Tristram Keyton,103075
19441652,Fielder,Ashley Dee,,,2009-04-26,female,999-74-7943,1155 13th St APT 303,,80302-7145,Sofia Sotelo,770b2666-cc58-49d0-868c-5b8d20854df0,Boulder,Colorado,,,,Ashley Dee Fielder,103157
19438205,Madrid,Alvaro Iker,,,2010-07-31,male,999-97-4261,6996 S Chapparal Cir W,,80016-2105,Wesley Goodwin,d03f51b8-c639-4afd-a438-7d7259e5fe2a,Centennial,Colorado,,,,Alvaro Iker Madrid,100354
19439372,Waldemar Stehle ,Miriam Elise,,,2010-12-04,female,999-96-1623,14010 E Harvard Pl APT 418,,80014-2464,Iesha Schamberger,96db1ec4-69de-477d-8255-693da48ba62e,Aurora,Colorado,,,,Miriam Elise Waldemar Stehle ,102402
19442936,Martinez,Brianna Trinidad,,,2013-08-23,female,999-86-7955,4545 Eagle St,,80239-5420,Sandee Russel,9b7ac8a0-ab21-40d4-af2e-0d56e4e7fdcc,Denver,Colorado,,,,Brianna Trinidad Martinez,103585
19440836,Bunch,Emma Scarlett,,,2009-08-23,female,999-98-3481,924 Sparrow Hawk Dr,,80504-2279,Bambi Bergstrom,066a4de2-bd68-4e16-9137-f66df383163d,Longmont,Colorado,,,,Emma Scarlett Bunch,102885
19438485,Barraza,E Stephani,,,2011-05-30,female,999-89-3827,16 N Sycamore St,,80015-6643,Elvira Roldán,f5a3a3da-619f-435f-adbb-51bea29401bc,Aurora,Colorado,,,,E Stephani Barraza,100494
19443833,Alexander,Darren Tyler,,,2010-02-24,male,999-98-5511,1317 Skyline Dr,,80516-2511,Steven Leannon,9cbcb4a5-9132-4a03-8332-0e0484c14f70,Erie,Colorado,,,,Darren Tyler Alexander,103884
19440464,Osbahr,Nicholas Dennis,,,2009-07-05,male,999-89-4322,1782 E Timber Meadow Ct,,80116-8934,Inger Tillman,355baa06-08e5-4caa-9602-642afe49553b,Franktown,Colorado,,,,Nicholas Dennis Osbahr,102761
19439111,Rovner,Thea Chelsea,,,2003-05-22,female,999-41-1899,12622 Buckhorn Creek        St,,80134,Shenika Grady,7ad81d61-698f-4435-b58a-81a5c82996e2,Parker,Colorado,,,,Thea Chelsea Rovner,102361
19436365,Duhamel,Monet E.,,,2013-05-07,female,999-72-9900,4607 Portofino Dr,,80503-4151,Laronda Rogahn,f9333840-572c-4968-81b4-8e2c214c86a7,Longmont,Colorado,,,,Monet E. Duhamel,100010
19437773,Natalie, Jr.,^Thomas Winton,,,2014-07-15,male,999-42-2793,8216 S Norfolk Way,,80112-4614,Torrie Sawayn,9640d0ee-2219-4a5c-863b-88a8b9b9bcd7,Englewood,Colorado,,,,^Thomas Winton Natalie, Jr.,100138
19443257,Rodriquez,Alejandra Isabella,,,2010-06-17,female,999-54-7429,13 Blue Grouse Ridge Rd,,80127-5704,Lorena Gusikowski,cdf3e28d-1ac5-455b-abab-4b06e34fbb95,Littleton,Colorado,,,,Alejandra Isabella Rodriquez,103692
19443299,Santistevan,Andres Rosario,,,2011-03-22,male,999-84-4879,3185 S Kirk Way,,80013-9047,Willodean Wisoky,e938a467-1e62-41eb-9637-8440a29b3153,Aurora,Colorado,,,,Andres Rosario Santistevan,103706
19442108,Ouradnik,Joshua Murat,,,2012-01-22,male,999-76-4968,5150 Milwaukee St,,80216-2335,Tina Hermann,b4959ca1-ebf4-493b-ade5-266e52778dc2,Denver,Colorado,,,,Joshua Murat Ouradnik,103309
19437649,Hutchison,Alexis,,,2009-09-27,female,999-71-8051,16081 E Radcliff Pl APT A,,80015-6327,Loan Murphy,089afec8-7d84-4c1c-8d7b-3fe70e49cd43,Aurora,Colorado,,,,Alexis Hutchison,100074
19441400,Parker,Shalayna Amber,,,2013-12-10,female,999-84-7264,9700 Welby Rd UNIT 812,,80229-2793,Shalanda Paucek,655bf2b2-6b67-47b2-8065-c9dd3e4ced1b,Thornton,Colorado,,,,Shalayna Amber Parker,103073
19443191,Morones Paz,Adrian Marcelino,,,2014-10-02,male,999-94-8945,6661 Newport St,,80022-2834,Diann Johnston,7ae54b18-6a79-4145-a71f-0dd3d0dbd989,Commerce City,Colorado,,,,Adrian Marcelino Morones Paz,103670
19442291,Mcdonald,Kathlena Caycee,,,2013-06-05,female,999-49-6169,2895 College Ave APT 10,,80303-1833,Cindy Weber,5f64e2b1-9afa-4325-929c-551892f4e397,Boulder,Colorado,,,,Kathlena Caycee Mcdonald,103370
19443125,Miramontes,Erin Marcela,,,2012-06-19,female,999-99-3797,900 Moline St,,80010-4158,Cassy Bradtke,5fef0a39-2319-41b8-825f-00b9e485a287,Aurora,Colorado,,,,Erin Marcela Miramontes,103648
19442093,Gurung,Bikram Kavi,,,2012-05-05,male,999-82-4289,8495 E Otero Ln,,80112-3315,Pasty Labadie,a5beb100-bf23-4284-be10-fc613727ca3e,Centennial,Colorado,,,,Bikram Kavi Gurung,103304
19441208,Valentine,Destanie Nora,,,2012-04-27,female,999-64-7267,9715 Keenan St,,80130-8036,Alona Roberts,6fcb1f24-fc27-4a27-8a1a-adab828ee797,Hghlnds Ranch,Colorado,,,,Destanie Nora Valentine,103009
19443839,Mackey,Kyle Leighton,,,2011-01-25,male,999-83-2391,11042 S Twenty Mile Rd APT 100,,80134-5492,Catheryn Cormier,2137879f-6e01-4565-835b-2ba0a902cdd4,Parker,Colorado,,,,Kyle Leighton Mackey,103886
19437913,Ballantine Armst,Declan,,,2012-03-23,male,999-29-2766,11669 Josephine  St,,80233-2342,Devin Gorczany,3c181130-97c1-42d3-ae0f-9747c95defc8,Thornton,Colorado,,,,Declan Ballantine Armst,100208
19439057,Dokken,Christian Francis,,,2009-10-28,male,999-20-7209,14308 Pensacola Dr,,80239-3837,Sheree Davis,56f8764b-3edb-4096-aa5d-c547f009067e,Denver,Colorado,,,,Christian Francis Dokken,100769
19443092,Cervantes,Karla Flora,,,2013-09-06,female,999-45-4923,2480 W Caithness Pl APT 3,,80211-3759,Catalina Ocampo,46c716c3-4d40-4e4e-88b3-3fe1b4ef6de8,Denver,Colorado,,,,Karla Flora Cervantes,103637
19442336,Walsh,Maren Eily,,,2012-07-14,female,999-76-6501,10048 Cedaridge Way,,80129-5608,Luana Nienow,cbda124d-e83d-4660-8b4c-0a052228674e,Hghlnds Ranch,Colorado,,,,Maren Eily Walsh,103385
